store,name,sales,price
久汇数码专营店,Huawei/华为Mate30RS5G,52,13388
69铺小a,一加7TPro,1310,2149
商城质量,Apple/苹果iPhone8Plus,211,2260
深圳市金诚恒达科技,Apple/苹果iPhoneXSMax,144,3380
销量第一8,Apple/苹果iPhone8Plus,349,1280
小美w,Apple/苹果iPhone8Plus,905,1048
友铭数码通讯,Xiaomi/小米9Pro5g,189,2348
品牌机批发店,Xiaomi/小米CC9PRO,1371,1428
vivo官方旗舰店,vivoiQOONeo855,121,2698
vivo官方旗舰店,vivoiQOOPro,96,3198
苏宁易购官方旗舰店,vivoiQOOPro5G,919,3198
三际数码官方旗舰店,vivoiQOONeo855,127,2598
中国移动官方旗舰店,Apple/苹果iPhone11ProMax,38,8968
广东电信亿品汇专卖店,红米K20pro,82,2399
广东电信亿品汇专卖店,Huawei/华为nova5Pro,26,2499
蓝港数码专营店,Huawei/华为畅享9,2057,779
蓝港数码专营店,Huawei/华为畅享9S,550,1099
情侣专批网,Apple/苹果iPhone8Plus,954,2128
品牌机批发店,一加7proOnePlus,1209,2149
数码科技1628_1628,Apple/苹果iPhoneXSMax,232,3168
同达丰数码旗舰店,Huawei/华为nova6se,189,2199
京合旗舰店,Apple/苹果iPhone11ProMax,23,9599
华为莫问专卖店,Huawei/华为P20Prop20pro,281,2788
能良数码官方旗舰店,Apple/苹果iPhoneXS,42,5558
yuzunyi0423,Huawei/华为Mate20Pro,362,1918
鱼得水_168,Apple/苹果iPhoneXSMax,141,3098
vivo航鹰专卖店,vivoY9s,89,1998
数码科技1628_1628,Apple/苹果iPhoneXS,177,3168
华为莫问专卖店,Huawei/华为P30ProP30,51,4488
京合旗舰店,Huawei/华为nova5i,104,1799
朵唯宇钧汇专卖店,OPPO耳机,3022,489
vivo智轩优品专卖店,vivoU3xvivou3x,356,799
中宽通讯行,Huawei/华为Mate20Promate20X,483,1797
wezebaba,honor/荣耀20PRO,588,1657
友铭数码通讯,honor/荣耀V30PRO5Gv30,129,2925
龙通店,Xiaomi/小米9,727,2088
久汇数码专营店,Huawei/华为Mate20,20,2699
oppo平实专卖店,OPPOK58,41,2499
易联讯达旗舰店,Apple/苹果iPhone11ProMax,26,9399
麦克团mactuancom,Apple/苹果iPhone11,182,5050
鑫世纪88通讯专卖,Huawei/华为Mate20Pro,385,1929
小唐1688,Apple/苹果iPhone11,124,3750
最低最诚信,Apple/苹果iPhone11,389,4788
能良数码官方旗舰店,Apple/苹果iPhone7,14,2698
vivo官方旗舰店,vivoNEX,191,2698
vivo官方旗舰店,vivoZ3i,648,1198
苏宁易购官方旗舰店,Apple/苹果iPhone11Pro,633,8699
苏宁易购官方旗舰店,红米9pro,713,3799
三际数码官方旗舰店,Apple/苹果iPhoneXSMax,261,5988
三际数码官方旗舰店,vivoiQOONEO855,457,1998
中国移动官方旗舰店,红米K304G,403,1699
广东电信亿品汇专卖店,红米note8pro,496,949
广东电信亿品汇专卖店,honor/荣耀magic2,200,1638
蓝港数码专营店,honor/荣耀magic2,415,1649
京合旗舰店,honor/荣耀20PRO,22,2699
华为莫问专卖店,Huawei/华为Mate20Mate20X,31,2699
天南通讯,Apple/苹果iPhone7Plus,3217,1800
商城正品女装韩版店铺,Apple/苹果iPhone8Plus,264,2050
芬郎企业店,Apple/苹果iPhoneX,129,1980
鲁信数码科技公司,honor/荣耀V30PRO5Gv30,55,3099
京合旗舰店,honor/荣耀20i,195,1099
京联通达数码旗舰店,锤子坚果Pro3,27,2388
芬郎企业店,Apple/苹果iPhoneX,129,1980
鲁信数码科技公司,honor/荣耀V30PRO5Gv30,55,3099
京合旗舰店,honor/荣耀20i,195,1099
qq339446599,Huawei/华为P20Pro,470,1508
京联通达数码旗舰店,锤子坚果Pro3,27,2388
heatlinda,红米note8pro,3755,925
123xiaobian,Apple/苹果iPhone8Plus,131,1750
蓝港数码专营店,Huawei/华为畅享10,226,899
鱼得水_168,Apple/苹果iPhoneXSMax,141,3098
金运通,Apple/苹果iPhone11promax,111,4755
oppo平实专卖店,OPPOReno2Zopporeno2zopporeno,103,2499
好机会数码旗舰店,Huawei/华为Mate20,77,2699
oppo平实专卖店,OPPORenoopporeno,144,2499
好机会数码旗舰店,Huawei/华为nova65G,32,3199
博盛景数码专营店,Apple/苹果iPhoneXS,27,5499
vivo航鹰专卖店,vivoiQOONeo855,34,2598
亿信998,Apple/苹果iPhoneX,238,3200
君问数码官方旗舰店,Apple/苹果iPhone7,27,2688
品牌机批发店,Xiaomi/小米9pro5G,319,2428
vivo官方旗舰店,vivoNEX,191,3298
vivo官方旗舰店,vivoU3x,526,799
三际数码官方旗舰店,红米K20,332,3599
三际数码官方旗舰店,Huawei/华为nova5Pro,213,2499
中国移动官方旗舰店,Apple/苹果iPhone8Plus,42,4258
广东电信亿品汇专卖店,honor/荣耀Play3,1429,539
广东电信亿品汇专卖店,红米note7pro,524,999
icmay2012,Apple/苹果iPhone11Promax,173,3498
奔跑的猪110,Apple/苹果iPhoneX,412,2180
vivo航鹰专卖店,vivoiQOOPro,123,2898
搜酷数码专营店,Apple/苹果iPhoneXSMax,67,5999
博盛景数码专营店,Apple/苹果iPhoneXR,10,4488
天才留路221,Apple/苹果iPhoneX,37,3400
京合旗舰店,Huawei/华为mate30pro,24,5799
首佳誉数码专营店,vivoX27,364,2498
麦克团mactuancom,Apple/苹果iPhone11,182,5050
能良数码官方旗舰店,Apple/苹果iPhone11Pro,22,5288
che0923,Apple/苹果iPhoneX,528,1998
远航通讯16,Apple/苹果iPhone11ProMax,285,3598
轻松换数码旗舰店,Apple/苹果iPhoneXR,58,4268
问鼎数码专营店,realmeX2Prorealmex2pro,70,2599
博海宇通数码专营店,Huawei/华为畅享9PLUS,280,799
能良数码官方旗舰店,Apple/苹果iPhone7,14,2698
智尚通讯,Apple/苹果iPhoneXSMax,276,3100
wy1689999,Apple/苹果iPhoneXR,677,2381
oppo平实专卖店,OPPORenoopporeno,144,2499
vivo航鹰专卖店,vivoU3Xvivou3xvivox9x23vivox20u1u3vivox21vivoz5xvivoy7sy5sy93y66,496,799
vivo智轩优品专卖店,vivoZ5,89,1398
oppo平实专卖店,OPPOA11oppoa11,133,1299
京合旗舰店,Huawei/华为nova4e,101,1199
易联讯达旗舰店,Apple/苹果iPhone11,25,5399
同达丰数码旗舰店,Huawei/华为nova6se,189,2199
京联通达数码旗舰店,锤子坚果Pro3,27,2388
jiute999,Apple/苹果iPhone11,96,4998
魅族官方旗舰店,Meizu/魅族16x,1024,1098
鑫辉数码旗舰店,Apple/苹果iPhone11,9,5088
vivo官方旗舰店,vivoU3x,481,799
vivo官方旗舰店,vivoS5,44,2698
苏宁易购官方旗舰店,Apple/苹果iPhone8128G,830,3999
三际数码官方旗舰店,OPPORenoAceopporenoace,871,2999
中国移动官方旗舰店,红米Note8,664,1079
广东电信亿品汇专卖店,Huawei/华为Mate30Pro,29,5799
广东电信亿品汇专卖店,Huawei/华为P30,165,3388
能良数码官方旗舰店,Apple/苹果iPhone11Pro,22,5288
魅族官方旗舰店,Meizu/魅族16x,1024,1098
朵唯官方旗舰店,vivo华为耳机,371,688
oppo平实专卖店,OPPOA11oppoa11,133,1299
京合旗舰店,Huawei/华为nova4e,101,1199
易联讯达旗舰店,Apple/苹果iPhone11,25,5399
品牌机批发店,红米note8prose,2957,925
一朵花的记忆,Xiaomi/小米9,482,1999
jiute999,Apple/苹果iPhone11,96,4998
vivo航鹰专卖店,vivoS5,135,2698
中国电信官方旗舰店,Apple/苹果iPhone11Pro,43,7999
k4058126963,Apple/苹果iPhoneXSMax,1352,3069
给力小娘子,Apple/苹果iPhoneXR,96,3349
碧丽丝轩衣阁,Apple/苹果iPhoneXR,320,2366
鑫辉数码旗舰店,Apple/苹果iPhone11,9,5088
翼天下天翼电信旗舰店,Apple/苹果iPhoneXR,9,4399
搜酷数码专营店,Apple/苹果iPhone8Plus,62,4199
轻松换数码旗舰店,Apple/苹果iPhoneXSMax,16,5988
hanxunduke,Apple/苹果iPhone11,259,4990
品牌机批发店,honor/荣耀20pro,328,1647
云南移动官方旗舰店,Apple/苹果iPhoneXSMax,13,5799
旭远数码专营店,Huawei/华为nova5iPro,80,1799
博海宇通数码专营店,Huawei/华为畅享9S,224,819
新园通讯数码,Apple/苹果iPhone8Plus,835,1937
vivo航鹰专卖店,vivoU3Xvivou3xvivox9x23vivox20u1u3vivox21vivoz5xvivoy7sy5sy93y66,496,799
悦动数码店,一加7T,215,3209
国货平价网,Huawei/华为Mate20X,74,3094
乐自由数码专营店,Apple/苹果iPhone11Pro,8,8299
能良数码官方旗舰店,Apple/苹果iPhone8Plus,12,4288
vivo官方旗舰店,vivoS1Pro3200,96,1698
vivo官方旗舰店,vivoNEX,100,2198
三际数码官方旗舰店,红米Note8Pro,2132,1059
三际数码官方旗舰店,Apple/苹果iPhone11ProMAX,237,8858
中国移动官方旗舰店,红米K30Pro,80,2349
中国移动官方旗舰店,Apple/苹果iPhoneXR,24,4468
广东电信亿品汇专卖店,honor/荣耀NOTE10,391,1399
vivo航鹰专卖店,vivoiQOOPro5G,11,3498
数码科技1628_1628,Apple/苹果iPhone11ProMax,151,3448
子轩_果果,Apple/苹果iPhone8Plus,266,2200
oksj数码旗舰店,Huawei/华为畅享9,403,799
wezebaba,honor/荣耀magic2,243,1577
糊涂在线,Apple/苹果iPhone11ProMax,149,4958
wy1689999,Apple/苹果iPhoneXSMax,411,3188
首佳誉数码专营店,vivoX27provivox27pro,47,3298
龙通店,honor/荣耀V30Pro5Gv30,189,2968
京合旗舰店,Apple/苹果iPhone11Pro,5,8399
龙胜数码城888,honor/荣耀V20,239,1288
乐自由数码专营店,Apple/苹果iPhone11ProMAX,19,9058
宏伟信用,Apple/苹果iPhoneXRiphonexr,427,2325
启泰数码,Apple/苹果iPhone11ProMax,118,4688
深港通信专卖,Huawei/华为Mate20ProP30,536,1988
智由掌控数码旗舰店,Huawei/华为nova65G,73,3199
jiali通讯,Apple/苹果iPhone11,54,4799
京合旗舰店,Huawei/华为畅享9,182,799
小小志惠树,Apple/苹果iPhoneX,476,2150
本诚商城,Apple/苹果iPhone8Plus,301,1673
小小志惠树,Apple/苹果iPhoneX,476,2150
本诚商城,Apple/苹果iPhone8Plus,301,1673
为人民服务666,Huawei/华为Mate20Prom20X,258,2119
ttcios,Apple/苹果iPhoneXSMax,435,2820
玩风数码专营店,Apple/苹果iPhoneXR4G,10,4198
迈微数码旗舰店,Apple/苹果iPhone11ProMax,36,8899
东利数码专营店,Apple/苹果iPhone7Plus,45,2728
heatlinda,Xiaomi/小米CC9Pro,1951,2438
e_家宝贝,Apple/苹果iPhoneX,125,3388
苏宁易购官方旗舰店,红米note84800,5500,899
vivo官方旗舰店,vivoY7s,79,1598
vivo官方旗舰店,vivoU3,247,999
三际数码官方旗舰店,vivoZ5vivoz5,851,1398
三际数码官方旗舰店,OPPOReno2Zoppo,305,2299
中国移动官方旗舰店,Apple/苹果iPhoneXS,134,5558
广东电信亿品汇专卖店,Huawei/华为Mate20X,34,3218
广东电信亿品汇专卖店,Huawei/华为nova4e,246,1118
深圳一航,Huawei/华为Mate20Prop30,293,1866
heatlinda,Xiaomi/小米CC9,1243,918
龙胜数码城888,honor/荣耀V20,239,1288
土豆1号33,Apple/苹果iPhoneXSMax,255,3360
龙通店,红米note8Pro,1812,925
陈娜5218,Apple/苹果iPhone8iphone8Plus,575,2150
华为天鹰专卖店,Huawei/华为畅享9S4G,27,959
鱼得水_168,Apple/苹果iPhoneXR,374,2388
硕王唯品时代专卖店,vivo耳机,722,398
深港通信专卖,Huawei/华为Mate20X,150,3908
顺电旗舰店,Apple/苹果iPhone112019,14,5199
龙通店,红米k30pro,650,1407
赛尔丰数码专营店,vivo耳机,1292,398
oppo平实专卖店,OPPOReno2opporeno2,109,2999
梅州铭鑫通讯,honor/荣耀20pro,353,1658
玩风数码专营店,Apple/苹果iPhone84G,13,3288
oksj数码旗舰店,Huawei/华为nova4e,86,1068
翼天下天翼电信旗舰店,Apple/苹果iPhoneXSMax,8,6299
淘缘购物,Apple/苹果iPhone8Plus,161,1299
德隆数码商贸,Apple/苹果iPhone8Plus,771,1160
翼天下天翼电信旗舰店,Apple/苹果iPhoneXS,7,5499
vivo衡视专卖店,vivoiQOONeo855,44,2598
vivo航鹰专卖店,vivoZ5,63,1398
钓鱼岛就是中国领土,Apple/苹果iPhone11ProMax,188,4613
博海宇通数码专营店,honor/荣耀NOTE10,164,1259
京合旗舰店,honor/荣耀V20,96,1799
绿森数码官方旗舰店,Apple/苹果iPhoneXsMax,37,6199
搜酷数码专营店,Apple/苹果iPhone7,24,2699
华为莫问专卖店,Huawei/华为Mate30Pro5Gmate30pro5G,16,6899
yuzunyi0423,honor/荣耀20PRO,49,2100
vivo智轩优品专卖店,vivoZ5Xvivoz5x,163,1298
jiyanhong2011,Apple/苹果iPhone8Plus,54,2300
苏宁易购官方旗舰店,OPPORenoAce,1191,2999
vivo官方旗舰店,vivoS1,150,1598
vivo官方旗舰店,vivoY85,106,998
三际数码官方旗舰店,红米Note7Proredmi,1529,1099
三际数码官方旗舰店,Huawei/华为Mate20Pro,194,3999
中国移动官方旗舰店,honor/荣耀20S,308,1599
中国移动官方旗舰店,Apple/苹果iPhone7,175,2859
广东电信亿品汇专卖店,Huawei/华为Mate20Pro,53,2699
广东电信亿品汇专卖店,Huawei/华为Mate30,20,3999
龙通店,honor/荣耀20i,1281,858
深圳一航,honor/荣耀V30Pro5G,91,2959
民民服饰,Apple/苹果iPhoneX,193,3350
博海宇通数码专营店,Huawei/华为nova65G,18,3199
深圳一航,honor/荣耀V30PRO,84,2998
咪咕官方旗舰店,Huawei/华为Nova6SE,143,2199
诚亨通讯,honor/荣耀9x,603,999
只有赚1块钱,Apple/苹果iPhone8Plus,172,1998
捷路通数码专营店,vivo耳机DOOV,437,489
vivo航鹰专卖店,vivoNex35G,9,4998
最低最诚信,Apple/苹果iPhone11ProMax,253,4788
蓝港数码专营店,honor/荣耀8X,198,878
京合旗舰店,honor/荣耀8X,218,899
捷路通数码专营店,vivo耳机SAILF,2382,398
易联讯达旗舰店,Huawei/华为Mate30Pro5Gmate30pro5g,68,6399
小疯婆子1994,Apple/苹果iPhoneX,305,3200
利显科技,Apple/苹果iPhone11,108,3438
玲玲辉煌创业,Apple/苹果iPhoneXiphonex,607,1997
手机_小秘,Apple/苹果iPhone11Pro11promax,69,4797
xiangchuner001,Apple/苹果iPhone8Plus,483,2398
佳欣共创科技,一加7Tpro,329,2699
一朵花的记忆,realmeX2Pro,157,2257
sdegjo乐,Apple/苹果iPhone8Plus,157,1975
明辉手机2011,Apple/苹果iPhoneXRiphonexr,944,3465
虫马虫义数码专营店,Apple/苹果iPhone11,24,5059
能良数码官方旗舰店,Apple/苹果iPhone7Plus,27,3558
时器印象商城,OPPOK5oppok5,473,1799
aixiaosihu,OPPORenoAceopporenoace,257,2999
苏宁易购官方旗舰店,vivoiQOONeo,668,2098
苏宁易购官方旗舰店,Meizu/魅族16sPRO,461,2699
vivo官方旗舰店,vivoY93,120,999
三际数码官方旗舰店,红米K30Xiaomi,1281,1599
三际数码官方旗舰店,Huawei/华为P30,343,3388
vivo官方旗舰店,vivoY85A,40,898
中国移动官方旗舰店,Huawei/华为畅享9PLUS,1115,868
中国移动官方旗舰店,红米K20,82,2329
广东电信亿品汇专卖店,Huawei/华为Mate20X,34,3218
广东电信亿品汇专卖店,红米note8redminote8pro,286,949
龙通店,红米note8Pro,1812,925
y66613031,Apple/苹果iPhoneXSMax,163,3499
xiangchuner001,Apple/苹果iPhone8Plus,483,2398
佳欣共创科技,一加7Tpro,329,2699
一朵花的记忆,realmeX2Pro,157,2257
sdegjo乐,Apple/苹果iPhone8Plus,157,1975
明辉手机2011,Apple/苹果iPhoneXRiphonexr,944,3465
能良数码官方旗舰店,Apple/苹果iPhone7Plus,27,3558
时器印象商城,OPPOK5oppok5,473,1799
aixiaosihu,OPPORenoAceopporenoace,257,2999
vivo智轩优品专卖店,vivoX305g,61,3298
vivo衡视专卖店,vivoiQOOPro5G,23,3298
进隆数码专营店,vivo耳机DOOV,192,479
创宇嘉汇数码专营店,Xiaomi/小米CC94800,217,999
旭辰数码专营店,中兴守护宝F6S,513,388
蒙奇数码专营店,vivo华为耳机,1693,399
中国电信官方旗舰店,Apple/苹果,8,4179
硕王东鑫城专卖店,vivo耳机,2669,385
久汇数码专营店,Huawei/华为nova4,38,1549
刘萍萍188,vivoNEX3,66,3750
angel111999,Apple/苹果iPhone11Promax,185,6380
heatlinda,honor/荣耀20pro,135,1668
蘑菇家的木耳,Apple/苹果iPhone11ProMax,206,3680
tb57482009,Apple/苹果iPhoneXSMax,96,3750
虫马虫义数码专营店,Apple/苹果iPhone11,24,5059
oneplus商城,OPPORenoAceopporenoace,280,2999
品牌机批发店,红米k20pro,1002,1287
angel_纯,Apple/苹果iPhone8Plus,295,2058
深圳科硕电脑,Apple/苹果iPhoneXSMax,208,3940
璟鑫手机专营店,红米cc9,7,1389
vivo衡视专卖店,vivoX27,52,2498
苏宁易购官方旗舰店,Meizu/魅族16sPRO,461,2699
苏宁易购官方旗舰店,vivoZ5x,2349,1298
三际数码官方旗舰店,Huawei/华为P30,343,3388
vivo官方旗舰店,vivoY91,52,899
广东电信亿品汇专卖店,Apple/苹果iPhone11Pro,27,8188
广东电信亿品汇专卖店,红米K30Xiaomi,21,2199
久汇数码专营店,Xiaomi/小米CC9e,135,959
wezebaba,honor/荣耀9xPRO,809,897
博海宇通数码专营店,Huawei/华为nova5z,35,1499
gwgwwegwegwgw,Apple/苹果iPhone8Plus,321,2000
oksj数码旗舰店,honor/荣耀20Pro,26,2699
旭远数码专营店,Huawei/华为nova5i,63,1799
中电嘉信数码专营店,Huawei/华为P30,11,3388
辽宁东哲数码连锁,Huawei/华为Mate20,438,1948
tb80281453885,Huawei/华为P20,614,1558
利显科技,Apple/苹果iPhoneXSMaxiphoneXs,140,3139
龙通店,Xiaomi/小米CC9E,1173,918
方永锐,Apple/苹果iPhone8plus,203,2050
智由掌控数码旗舰店,Huawei/华为Mate30Pro5G,16,5799
首佳誉数码专营店,OPPOReno,24,1999
嘉宇金成数码专营店,中兴守护宝F6S,918,388
久汇数码专营店,honor/荣耀8X,70,869
onezero美承数码旗舰店,Apple/苹果2019,12,5499
友铭数码通讯,红米k30pro,134,1355
为人民服务666,Apple/苹果iPhone11ProMax,34,8660
蓝港数码专营店,honor/荣耀10,160,899
君问数码官方旗舰店,Apple/苹果iPhoneXS,30,5448
君问数码官方旗舰店,Apple/苹果iPhone7Plus,13,3428
绝对诚信qq464547963,honor/荣耀magic2,362,1578
腾飞新生活,Apple/苹果iPhone8Plus,382,2400
wezebaba,honor/荣耀NOTE10,429,1418
苏苏通讯,Huawei/华为Mate20ProUD,155,1797
人生赢家2018,Apple/苹果iPhone8Plus,146,1868
朗朗电玩,Apple/苹果iPhone11ProMax,128,7880
京合旗舰店,Huawei/华为畅享9PLUS,109,1199
wy1689999,Apple/苹果iPhone11,90,3436
绝对诚信qq464547963,Xiaomi/小米MIX3,357,1688
苏宁易购官方旗舰店,realme真我X,504,1299
苏宁易购官方旗舰店,OPPOReno3Pro,452,3999
中国移动官方旗舰店,红米note8,216,1079
广东电信亿品汇专卖店,Huawei/华为Mate30,17,4999
oksj数码旗舰店,honor/荣耀20i,140,999
久汇数码专营店,Xiaomi/小米CC9,41,1399
babala卓越行,Apple/苹果iPhone11proMax,80,3398
白开水的点燃方式,Meizu/魅族16x,711,988
创汇通达数码旗舰店,Apple/苹果iPhone11ProMax,7,8988
懒布衣,Apple/苹果iPhoneXSMax,178,3100
vivo衡视专卖店,vivoZ5Xvivoz5x,41,1298
小轩轩2008002,Apple/苹果iPhone11,155,4888
龙胜数码城888,honor/荣耀20Pro,107,1488
zhuxiaoming1113,Apple/苹果iPhoneXR,68,4000
恒正科技数码,vivoiQOOPro,77,2528
旭日远航数码专营店,Apple/苹果iPhone7Plus,28,2758
一朵花的记忆,红米k30,172,1447
蓝港数码专营店,Huawei/华为Mate30pro,24,5799
朵唯官方旗舰店,vivo华为耳机,1206,399
会耍赖的猫888,Apple/苹果iPhone7Plus,309,1500
wilsonyi,Apple/苹果iPhone11ProMax,163,7190
qal925,Apple/苹果iPhone8Plus,42,2130
yahya_1985,Apple/苹果iPhone8Plus,249,1900
vivo智轩优品专卖店,vivoiQOONeo855,21,1998
卓瓦数码专营店,Apple/苹果iPhoneXS,10,5459
高海彬2014,Huawei/华为Mate20,121,1560
69铺小a,一加7pro1,475,2149
新茂数码,Huawei/华为P20Pro,374,1518
白开水的点燃方式,honor/荣耀9xpro,1226,957
梅州铭鑫通讯,红米pro,90,1408
问鼎数码专营店,realmeQrealmeq,219,948
虫马虫义数码专营店,Apple/苹果iPhoneXs,15,5399
千瑞宏达手机专营店,Huawei/华为nova5Pro,20,2299
创宇嘉汇数码专营店,红米note8pro,306,969
静房王树楷,Apple/苹果iPhoneXSMax,159,5030
品牌机批发店,honor/荣耀V20,364,1197
京合旗舰店,Huawei/华为nova5,22,2599
苏宁易购官方旗舰店,Apple/苹果iPhone8Plus64G,934,4388
苏宁易购官方旗舰店,Apple/苹果iPhone8Plus,708,4449
三际数码官方旗舰店,Huawei/华为P30Pro,398,4488
三际数码官方旗舰店,vivoiQOOProiqooprovivoiqoopro,166,2898
中国移动官方旗舰店,vivoiQOONEO855,114,1998
广东电信亿品汇专卖店,Huawei/华为nova4,64,1118
广东电信亿品汇专卖店,Huawei/华为畅享10plus,160,1088
乐自由数码专营店,Apple/苹果iPhone7Plus,40,2858
进隆数码专营店,vivo耳机SAILF,159,388
阿凡提商城,Meizu/魅族16T,216,1978
凯蒂猫工厂,Apple/苹果iPhone8Plus,600,1090
友铭数码通讯,honor/荣耀V20,184,1258
新园通讯数码,Apple/苹果iPhone11ProMax,51,3480
vivo航鹰专卖店,vivoY7s,48,1598
白开水的点燃方式,红米cc9pro,177,2488
财运轩企业,Apple/苹果iPhone8Plus,360,1500
vivo衡视专卖店,vivoiQOO,25,2098
雅岛服饰,Apple/苹果iPhone8Plus,1331,1048
中宽通讯行,honor/荣耀V20,150,1737
新西兰小镇特卡波,Apple/苹果iPhone8Plus,197,2080
oppo手机总经销,OPPORenoAce,30,2899
赛尔丰数码专营店,vivo耳机Hoswn,542,398
众合数码高手,Huawei/华为Mate20Pro6G,190,2990
冠晨伟业数码专营店,Huawei/华为畅享9PLUS,154,949
博海宇通数码专营店,Huawei/华为畅享10Plus,97,1299
一朵花的记忆,honor/荣耀20pro,105,1678
一朵花的记忆,honor/荣耀9xPro,670,899
才发现永远太近,honor/荣耀V305G,79,2885
hdjkgll,Apple/苹果iPhone11ProMax,113,7860
京合旗舰店,Huawei/华为畅享9S,72,1099
首佳誉数码专营店,vivoZ3,289,1148
绝对诚信qq464547963,红米k30pro,43,1528
jj.shen,Apple/苹果iPhone11ProMax,158,4608
hbf432,Huawei/华为P20Pro,217,1445
鑫世纪88通讯专卖,Apple/苹果iPhone11ProMax,49,5029
中创青云数码专营店,Huawei/华为畅享9S,57,899
fashioncases2,Apple/苹果iPhone7Plus,647,1680
钓鱼岛就是中国领土,Apple/苹果iPhoneXRxr6,149,2524
久汇数码专营店,Huawei/华为畅享max,72,999
苏宁易购官方旗舰店,vivoZ5,1422,1398
苏宁易购官方旗舰店,honor/荣耀8X,1756,999
三际数码官方旗舰店,Apple/苹果iPhone7Plus,274,3488
三际数码官方旗舰店,红米K20,640,999
中国移动官方旗舰店,Huawei/华为Nova4,385,1198
中国移动官方旗舰店,Apple/苹果iPhone11Pro,37,8258
广东电信亿品汇专卖店,honor/荣耀8X,157,899
广东电信亿品汇专卖店,Apple/苹果iPhone11ProMAX,41,8998
冠晨伟业数码专营店,Huawei/华为畅享10,86,1199
新园通讯数码,Apple/苹果iPhoneXSMaxiPhonexs,215,3138
为人民服务668,Huawei/华为Mate20X,88,2949
千瑞宏达手机专营店,Huawei/华为畅享10Plus,12,1499
回忆是条狗,honor/荣耀V20,24,1668
fasonli,Apple/苹果iPhoneX,78,2200
vivo智轩优品专卖店,vivoiqoopro,34,3498
赵小小配件商城,Huawei/华为Mate20X,72,2399
雨泽2709,Apple/苹果iPhoneXSMax,162,4600
oksj数码旗舰店,Huawei/华为畅享9PLUS,52,788
oppo手机总代理,OPPORenoAce,407,2999
heatlinda,Xiaomi/小米9,391,2088
久汇数码专营店,honor/荣耀10GT,78,1429
京合旗舰店,honor/荣耀10,157,1099
绝对诚信qq464547963,Meizu/魅族16thPlus,371,1488
vivo航鹰专卖店,vivoiQOONeo855vivoiqooneoiqooneovivoiqooiq00vivoiq,18,2198
君问数码官方旗舰店,锤子坚果Pro3,36,2699
yangwenchao495807607,Apple/苹果iPhone11,71,5010
达诚数码商城,Apple/苹果iPhone11Promax,106,3354
东利数码专营店,Apple/苹果iPhoneXSMax,7,5868
久汇数码专营店,Huawei/华为Mate305G,44,4999
搜酷数码专营店,Apple/苹果iPhone11,13,5059
李小麦的店,Apple/苹果iPhoneXSMaxiPhone11ProMax,74,4988
品牌机批发店,红米Note7Pro,835,799
东利数码专营店,Apple/苹果iPhone11,19,5058
德胜宝数码专营店,Huawei/华为nova5Pro,89,2499
划地球,honor/荣耀V20,76,1499
非常手机,Apple/苹果iPhone11,88,3777
友铭数码通讯,Xiaomi/小米CC9Pro,345,1395
佳欣共创科技,Apple/苹果iPhone11Pro,49,4699
华为莫问专卖店,Huawei/华为Mate30Mate30Pro,22,3999
oppo平实专卖店,OPPOA11xoppoa11x,23,1799
苏宁易购官方旗舰店,锤子坚果Pro3855Plus,1021,2399
苏宁易购官方旗舰店,vivoX30Pro,671,3998
三际数码官方旗舰店,vivoX30Pro5g,117,3998
三际数码官方旗舰店,红米8ARedmi8A,1322,659
中国移动官方旗舰店,Huawei/华为畅享9,522,748
广东电信亿品汇专卖店,Huawei/华为nova5i,49,1799
广东电信亿品汇专卖店,Xiaomi/小米9,29,2599
久汇数码专营店,Huawei/华为畅享10,304,798
久汇数码专营店,Huawei/华为Mate30Pro5G,21,6399
梅州铭鑫通讯,honor/荣耀9XPRO,532,899
冠晨伟业数码专营店,honor/荣耀10GT,96,1388
绝对诚信qq464547963,Meizu/魅族16T,335,1968
ygsd,Apple/苹果iPhone11ProMax,164,5268
博盛景数码专营店,Apple/苹果iPhone11Pro,6,8688
一朵花的记忆,Xiaomi/小米CC9E,669,918
友铭数码通讯,honor/荣耀V30PROv20v30,54,2912
鑫世纪88通讯专卖,Apple/苹果iPhone11,53,5029
顺电旗舰店,一加7TPro2K,20,4599
oppo平实专卖店,OPPOA8oppoa8,34,1199
好机会数码旗舰店,Huawei/华为Mate30Pro5Gmate30pro5G,24,6399
雷优ly,Apple/苹果iPhone11ProMaX,43,3599
faithful1993,Apple/苹果iPhone11Pro,59,7250
绝对诚信qq464547963,Meizu/魅族魅族16sPro,257,2588
小虎你在,Apple/苹果iPhoneXRiPhoneXSMax,1305,1450
付爱萍1,Apple/苹果iPhoneXSMax,194,2592
一朵花的记忆,红米k20pro,427,1308
热图数码专营店,Apple/苹果iPhoneXR4G,13,4318
tcxzw,一加7PROOnePlus,33,2573
京成数码商贸,Huawei/华为Mate20Pro,308,2399
ben6780,honor/荣耀20,232,1288
友铭数码通讯,honor/荣耀magic2,202,1428
启泰数码,Apple/苹果iPhone8Plus,162,1588
腾飞新生活,Apple/苹果iPhoneX,140,3200
古龙圣宝,Apple/苹果iPhone11ProMaxiPhone11,113,7388
付爱萍1,Apple/苹果iPhoneXR,1260,2592
vivo衡视专卖店,vivoU3x,237,799
朵儿妈的生活,Apple/苹果iPhoneXSMax,109,4350
苏宁易购官方旗舰店,realme真我X2,967,1299
苏宁易购官方旗舰店,honor/荣耀10,2216,899
